estuary	CommonName	LifeStage	SalZone	Winter	Spring	Summer	Fall	All	TaxaName	State	Latitude	Longitude	Count	PctDensity
BOSTON HARBOR	SEVENSPINE BAY SHRIMP	SPAWNING	>25 ppt	0	3.666666667	5	2	2.666666667	"SEVENSPINE BAY SHRIMP, SPAWNING, >25 ppt"	MA	42.335	-70.9815	2.666666667	0.003643817
BOSTON HARBOR	SHORTHORN SCULPIN	SPAWNING	0.5-25 ppt	0	0	0	0	0	"SHORTHORN SCULPIN, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	SHORTHORN SCULPIN	SPAWNING	>25 ppt	2	0.666666667	0	0	0.666666667	"SHORTHORN SCULPIN, SPAWNING, >25 ppt"	MA	42.335	-70.9815	0.666666667	0.000910954
BOSTON HARBOR	SHORTNOSE STURGEON	SPAWNING	0.5-25 ppt	0	0	0	0	0	"SHORTNOSE STURGEON, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	SHORTNOSE STURGEON	SPAWNING	>25 ppt	0	0	0	0	0	"SHORTNOSE STURGEON, SPAWNING, >25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	SILVER HAKE	SPAWNING	0.5-25 ppt	0	0	0	0	0	"SILVER HAKE, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	SILVER HAKE	SPAWNING	>25 ppt	0	0	0	0	0	"SILVER HAKE, SPAWNING, >25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	SILVERSIDES	SPAWNING	0.5-25 ppt	0	2	2	0	1	"SILVERSIDES, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	1	0.001366431
BOSTON HARBOR	SILVERSIDES	SPAWNING	>25 ppt	0	3	2.666666667	0	1.416666667	"SILVERSIDES, SPAWNING, >25 ppt"	MA	42.335	-70.9815	1.416666667	0.001935778
BOSTON HARBOR	SMOOTH FLOUNDER	SPAWNING	0.5-25 ppt	2	0	0	0	0.5	"SMOOTH FLOUNDER, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	0.5	0.000683216
BOSTON HARBOR	SMOOTH FLOUNDER	SPAWNING	>25 ppt	2	0	0	0	0.5	"SMOOTH FLOUNDER, SPAWNING, >25 ppt"	MA	42.335	-70.9815	0.5	0.000683216
BOSTON HARBOR	SOFTSHELL CLAM	SPAWNING	0.5-25 ppt	0	4	3.333333333	0	1.833333333	"SOFTSHELL CLAM, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	1.833333333	0.002505124
BOSTON HARBOR	SOFTSHELL CLAM	SPAWNING	>25 ppt	0	4	3.333333333	0	1.833333333	"SOFTSHELL CLAM, SPAWNING, >25 ppt"	MA	42.335	-70.9815	1.833333333	0.002505124
BOSTON HARBOR	STRIPED BASS	SPAWNING	0.5-25 ppt	0	0	0	0	0	"STRIPED BASS, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	STRIPED BASS	SPAWNING	>25 ppt	0	0	0	0	0	"STRIPED BASS, SPAWNING, >25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	TAUTOG	SPAWNING	0.5-25 ppt	0	0	0	0	0	"TAUTOG, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	TAUTOG	SPAWNING	>25 ppt	0	0	0	0	0	"TAUTOG, SPAWNING, >25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	THREESPINE STICKLEBACK	SPAWNING	0.5-25 ppt	0	1	2	0	0.75	"THREESPINE STICKLEBACK, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	0.75	0.001024824
BOSTON HARBOR	THREESPINE STICKLEBACK	SPAWNING	>25 ppt	0	0	0	0	0	"THREESPINE STICKLEBACK, SPAWNING, >25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	WHITE HAKE	SPAWNING	0.5-25 ppt	0	0	0	0	0	"WHITE HAKE, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	WHITE HAKE	SPAWNING	>25 ppt	0	0	0	0	0	"WHITE HAKE, SPAWNING, >25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	WHITE PERCH	SPAWNING	0.5-25 ppt	0	1.333333333	0.666666667	0	0.5	"WHITE PERCH, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	0.5	0.000683216
BOSTON HARBOR	WHITE PERCH	SPAWNING	>25 ppt	0	0	0	0	0	"WHITE PERCH, SPAWNING, >25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	WINDOWPANE FLOUNDER	SPAWNING	0.5-25 ppt	0	1.666666667	3	1.666666667	1.583333333	"WINDOWPANE FLOUNDER, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	1.583333333	0.002163516
BOSTON HARBOR	WINDOWPANE FLOUNDER	SPAWNING	>25 ppt	0	1.666666667	3	1.666666667	1.583333333	"WINDOWPANE FLOUNDER, SPAWNING, >25 ppt"	MA	42.335	-70.9815	1.583333333	0.002163516
BOSTON HARBOR	WINTER FLOUNDER	SPAWNING	0.5-25 ppt	3.333333333	4	2	0	2.333333333	"WINTER FLOUNDER, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	2.333333333	0.00318834
BOSTON HARBOR	WINTER FLOUNDER	SPAWNING	>25 ppt	3.333333333	4	2	0	2.333333333	"WINTER FLOUNDER, SPAWNING, >25 ppt"	MA	42.335	-70.9815	2.333333333	0.00318834
BOSTON HARBOR	YELLOWTAIL FLOUNDER	SPAWNING	0.5-25 ppt	0	0	0	0	0	"YELLOWTAIL FLOUNDER, SPAWNING, 0.5-25 ppt"	MA	42.335	-70.9815	0	0
BOSTON HARBOR	YELLOWTAIL FLOUNDER	SPAWNING	>25 ppt	0	2	3	0.666666667	1.416666667	"YELLOWTAIL FLOUNDER, SPAWNING, >25 ppt"	MA	42.335	-70.9815	1.416666667	0.001935778
BUZZARDS BAY	ALEWIFE	SPAWNING	0.5-25 ppt	0	2	0	0	0.5	"ALEWIFE, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.5	0.000721327
BUZZARDS BAY	ALEWIFE	SPAWNING	>25 ppt	0	0	0	0	0	"ALEWIFE, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	AMERICAN EEL	SPAWNING	0.5-25 ppt	0	0	0	0	0	"AMERICAN EEL, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	AMERICAN EEL	SPAWNING	>25 ppt	0	0	0	0	0	"AMERICAN EEL, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	AMERICAN LOBSTER	SPAWNING	0.5-25 ppt	0	0.666666667	2.666666667	2	1.333333333	"AMERICAN LOBSTER, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	1.333333333	0.001923539
BUZZARDS BAY	AMERICAN LOBSTER	SPAWNING	>25 ppt	0.666666667	1	3.666666667	3	2.083333333	"AMERICAN LOBSTER, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	2.083333333	0.00300553
BUZZARDS BAY	AMERICAN SAND LANCE	SPAWNING	0.5-25 ppt	2	1.333333333	0	0.666666667	1	"AMERICAN SAND LANCE, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	AMERICAN SAND LANCE	SPAWNING	>25 ppt	3	2	0	0.666666667	1.416666667	"AMERICAN SAND LANCE, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1.416666667	0.002043761
BUZZARDS BAY	AMERICAN SHAD	SPAWNING	0.5-25 ppt	0	0	0	0	0	"AMERICAN SHAD, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	AMERICAN SHAD	SPAWNING	>25 ppt	0	0	0	0	0	"AMERICAN SHAD, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC COD	SPAWNING	0.5-25 ppt	0	0	0	0	0	"ATLANTIC COD, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC COD	SPAWNING	>25 ppt	0	0	0	0	0	"ATLANTIC COD, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC CROAKER	SPAWNING	0.5-25 ppt	0	0	0	0	0	"ATLANTIC CROAKER, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC CROAKER	SPAWNING	>25 ppt	0	0	0	0	0	"ATLANTIC CROAKER, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC HERRING	SPAWNING	0.5-25 ppt	0	0	0	0	0	"ATLANTIC HERRING, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC HERRING	SPAWNING	>25 ppt	0	0	0	0	0	"ATLANTIC HERRING, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC MACKEREL	SPAWNING	0.5-25 ppt	0	0	0	0	0	"ATLANTIC MACKEREL, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC MACKEREL	SPAWNING	>25 ppt	0	0	0	0	0	"ATLANTIC MACKEREL, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC MENHADEN	SPAWNING	0.5-25 ppt	0	0	0	0	0	"ATLANTIC MENHADEN, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC MENHADEN	SPAWNING	>25 ppt	0	1.666666667	3	2.333333333	1.75	"ATLANTIC MENHADEN, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1.75	0.002524645
BUZZARDS BAY	ATLANTIC SALMON	SPAWNING	0.5-25 ppt	0	0	0	0	0	"ATLANTIC SALMON, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC SALMON	SPAWNING	>25 ppt	0	0	0	0	0	"ATLANTIC SALMON, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC STINGRAY	SPAWNING	0.5-25 ppt	0	0	0	0	0	"ATLANTIC STINGRAY, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC STINGRAY	SPAWNING	>25 ppt	0	0	0	0	0	"ATLANTIC STINGRAY, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC STURGEON	SPAWNING	0.5-25 ppt	0	0.666666667	0.666666667	0	0.333333333	"ATLANTIC STURGEON, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.333333333	0.000480885
BUZZARDS BAY	ATLANTIC STURGEON	SPAWNING	>25 ppt	0	0	0	0	0	"ATLANTIC STURGEON, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	ATLANTIC TOMCOD	SPAWNING	0.5-25 ppt	2.666666667	0	0	0	0.666666667	"ATLANTIC TOMCOD, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.666666667	0.00096177
BUZZARDS BAY	ATLANTIC TOMCOD	SPAWNING	>25 ppt	0	0	0	0	0	"ATLANTIC TOMCOD, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BAY ANCHOVY	SPAWNING	0.5-25 ppt	0	0	2.666666667	0	0.666666667	"BAY ANCHOVY, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.666666667	0.00096177
BUZZARDS BAY	BAY ANCHOVY	SPAWNING	>25 ppt	0	0	2.666666667	0	0.666666667	"BAY ANCHOVY, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.666666667	0.00096177
BUZZARDS BAY	BAY SCALLOP	SPAWNING	0.5-25 ppt	0	0	3	0	0.75	"BAY SCALLOP, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.75	0.001081991
BUZZARDS BAY	BAY SCALLOP	SPAWNING	>25 ppt	0	0	3	0	0.75	"BAY SCALLOP, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.75	0.001081991
BUZZARDS BAY	BLACK DRUM	SPAWNING	0.5-25 ppt	0	0	0	0	0	"BLACK DRUM, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BLACK DRUM	SPAWNING	>25 ppt	0	0	0	0	0	"BLACK DRUM, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BLACK SEA BASS	SPAWNING	0.5-25 ppt	0	0	0	0	0	"BLACK SEA BASS, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BLACK SEA BASS	SPAWNING	>25 ppt	0	2	2	0	1	"BLACK SEA BASS, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	BLUE CRAB	SPAWNING	0.5-25 ppt	0	0	3	2	1.25	"BLUE CRAB, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	1.25	0.001803318
BUZZARDS BAY	BLUE CRAB	SPAWNING	>25 ppt	0	0	3	2	1.25	"BLUE CRAB, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1.25	0.001803318
BUZZARDS BAY	BLUE MUSSEL	SPAWNING	0.5-25 ppt	0	2	3	1	1.5	"BLUE MUSSEL, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	1.5	0.002163982
BUZZARDS BAY	BLUE MUSSEL	SPAWNING	>25 ppt	0	3.333333333	5	1.666666667	2.5	"BLUE MUSSEL, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	2.5	0.003606636
BUZZARDS BAY	BLUEBACK HERRING	SPAWNING	0.5-25 ppt	0	1.333333333	0.666666667	0	0.5	"BLUEBACK HERRING, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.5	0.000721327
BUZZARDS BAY	BLUEBACK HERRING	SPAWNING	>25 ppt	0	0	0	0	0	"BLUEBACK HERRING, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BLUEFISH	SPAWNING	0.5-25 ppt	0	0	0	0	0	"BLUEFISH, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BLUEFISH	SPAWNING	>25 ppt	0	0	0	0	0	"BLUEFISH, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BROWN SHRIMP	SPAWNING	0.5-25 ppt	0	0	0	0	0	"BROWN SHRIMP, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BROWN SHRIMP	SPAWNING	>25 ppt	0	0	0	0	0	"BROWN SHRIMP, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BUTTERFISH	SPAWNING	0.5-25 ppt	0	0	0	0	0	"BUTTERFISH, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	BUTTERFISH	SPAWNING	>25 ppt	0	0	2	0.666666667	0.666666667	"BUTTERFISH, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.666666667	0.00096177
BUZZARDS BAY	CHANNEL CATFISH	SPAWNING	0.5-25 ppt	0	0	0	0	0	"CHANNEL CATFISH, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	CHANNEL CATFISH	SPAWNING	>25 ppt	0	0	0	0	0	"CHANNEL CATFISH, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	COWNOSE RAY	SPAWNING	0.5-25 ppt	0	0	0	0	0	"COWNOSE RAY, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	COWNOSE RAY	SPAWNING	>25 ppt	0	0	0	0	0	"COWNOSE RAY, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	CUNNER	SPAWNING	0.5-25 ppt	0	1.666666667	4.666666667	1	1.833333333	"CUNNER, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	1.833333333	0.002644867
BUZZARDS BAY	CUNNER	SPAWNING	>25 ppt	0	1.666666667	4.666666667	1	1.833333333	"CUNNER, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1.833333333	0.002644867
BUZZARDS BAY	DAGGERBLADE GRASS SHRIMP	SPAWNING	0.5-25 ppt	0	1.333333333	2.666666667	0	1	"DAGGERBLADE GRASS SHRIMP, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	DAGGERBLADE GRASS SHRIMP	SPAWNING	>25 ppt	0	1.333333333	2.666666667	0	1	"DAGGERBLADE GRASS SHRIMP, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	EASTERN OYSTER	SPAWNING	0.5-25 ppt	0	1	3	0	1	"EASTERN OYSTER, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	EASTERN OYSTER	SPAWNING	>25 ppt	0	1	3	0	1	"EASTERN OYSTER, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	GOBIES	SPAWNING	0.5-25 ppt	0	0	1.333333333	0.666666667	0.5	"GOBIES, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.5	0.000721327
BUZZARDS BAY	GOBIES	SPAWNING	>25 ppt	0	0	1.333333333	0.666666667	0.5	"GOBIES, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.5	0.000721327
BUZZARDS BAY	HADDOCK	SPAWNING	0.5-25 ppt	0	0	0	0	0	"HADDOCK, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	HADDOCK	SPAWNING	>25 ppt	0	0	0	0	0	"HADDOCK, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	HOGCHOKER	SPAWNING	0.5-25 ppt	0	0.666666667	2.666666667	0	0.833333333	"HOGCHOKER, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.833333333	0.001202212
BUZZARDS BAY	HOGCHOKER	SPAWNING	>25 ppt	0	0.666666667	2	0	0.666666667	"HOGCHOKER, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.666666667	0.00096177
BUZZARDS BAY	KILLIFISHES	SPAWNING	0.5-25 ppt	0	0.666666667	2	0	0.666666667	"KILLIFISHES, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.666666667	0.00096177
BUZZARDS BAY	KILLIFISHES	SPAWNING	>25 ppt	0	0.666666667	2	0	0.666666667	"KILLIFISHES, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.666666667	0.00096177
BUZZARDS BAY	MULLETS	SPAWNING	0.5-25 ppt	0	0	0	0	0	"MULLETS, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	MULLETS	SPAWNING	>25 ppt	0	0	0	0	0	"MULLETS, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	NORTHERN KINGFISH	SPAWNING	0.5-25 ppt	0	0	0	0	0	"NORTHERN KINGFISH, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	NORTHERN KINGFISH	SPAWNING	>25 ppt	0	0	1.333333333	0	0.333333333	"NORTHERN KINGFISH, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.333333333	0.000480885
BUZZARDS BAY	NORTHERN PIPEFISH	SPAWNING	0.5-25 ppt	0	0	3	1	1	"NORTHERN PIPEFISH, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	NORTHERN PIPEFISH	SPAWNING	>25 ppt	0	0	3	1	1	"NORTHERN PIPEFISH, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	NORTHERN SEAROBIN	SPAWNING	0.5-25 ppt	0	0.666666667	2.666666667	0	0.833333333	"NORTHERN SEAROBIN, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.833333333	0.001202212
BUZZARDS BAY	NORTHERN SEAROBIN	SPAWNING	>25 ppt	0	0.666666667	2.666666667	0	0.833333333	"NORTHERN SEAROBIN, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.833333333	0.001202212
BUZZARDS BAY	NORTHERN SHRIMP	SPAWNING	0.5-25 ppt	0	0	0	0	0	"NORTHERN SHRIMP, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	NORTHERN SHRIMP	SPAWNING	>25 ppt	0	0	0	0	0	"NORTHERN SHRIMP, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	OYSTER TOADFISH	SPAWNING	0.5-25 ppt	0	1	2.666666667	0	0.916666667	"OYSTER TOADFISH, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.916666667	0.001322433
BUZZARDS BAY	OYSTER TOADFISH	SPAWNING	>25 ppt	0	1	2.666666667	0	0.916666667	"OYSTER TOADFISH, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.916666667	0.001322433
BUZZARDS BAY	PINFISH	SPAWNING	0.5-25 ppt	0	0	0	0	0	"PINFISH, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	PINFISH	SPAWNING	>25 ppt	0	0	0	0	0	"PINFISH, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	POLLOCK	SPAWNING	0.5-25 ppt	0	0	0	0	0	"POLLOCK, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	POLLOCK	SPAWNING	>25 ppt	0	0	0	0	0	"POLLOCK, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	QUAHOG	SPAWNING	0.5-25 ppt	0	1.333333333	3	2.333333333	1.666666667	"QUAHOG, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	1.666666667	0.002404424
BUZZARDS BAY	QUAHOG	SPAWNING	>25 ppt	0	1.333333333	3	2.333333333	1.666666667	"QUAHOG, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1.666666667	0.002404424
BUZZARDS BAY	RAINBOW SMELT	SPAWNING	0.5-25 ppt	0	1	0	0	0.25	"RAINBOW SMELT, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.25	0.000360664
BUZZARDS BAY	RAINBOW SMELT	SPAWNING	>25 ppt	0	0	0	0	0	"RAINBOW SMELT, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	RED DRUM	SPAWNING	0.5-25 ppt	0	0	0	0	0	"RED DRUM, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	RED DRUM	SPAWNING	>25 ppt	0	0	0	0	0	"RED DRUM, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	RED HAKE	SPAWNING	0.5-25 ppt	0	0	0	0	0	"RED HAKE, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	RED HAKE	SPAWNING	>25 ppt	0	0	2.666666667	1	0.916666667	"RED HAKE, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.916666667	0.001322433
BUZZARDS BAY	SCUP	SPAWNING	0.5-25 ppt	0	0	0	0	0	"SCUP, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SCUP	SPAWNING	>25 ppt	0	1.333333333	3	0	1.083333333	"SCUP, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1.083333333	0.001562876
BUZZARDS BAY	SEVENSPINE BAY SHRIMP	SPAWNING	0.5-25 ppt	0	2.666666667	3	2	1.916666667	"SEVENSPINE BAY SHRIMP, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	1.916666667	0.002765088
BUZZARDS BAY	SEVENSPINE BAY SHRIMP	SPAWNING	>25 ppt	0	2.666666667	3	2	1.916666667	"SEVENSPINE BAY SHRIMP, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1.916666667	0.002765088
BUZZARDS BAY	SHEEPSHEAD MINNOW	SPAWNING	0.5-25 ppt	0	0	1.333333333	0	0.333333333	"SHEEPSHEAD MINNOW, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.333333333	0.000480885
BUZZARDS BAY	SHEEPSHEAD MINNOW	SPAWNING	>25 ppt	0	0	1.333333333	0	0.333333333	"SHEEPSHEAD MINNOW, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.333333333	0.000480885
BUZZARDS BAY	SHORTNOSE STURGEON	SPAWNING	0.5-25 ppt	0	0	0	0	0	"SHORTNOSE STURGEON, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SHORTNOSE STURGEON	SPAWNING	>25 ppt	0	0	0	0	0	"SHORTNOSE STURGEON, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SILVERSIDES	SPAWNING	0.5-25 ppt	0	1	2.333333333	0	0.833333333	"SILVERSIDES, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.833333333	0.001202212
BUZZARDS BAY	SILVERSIDES	SPAWNING	>25 ppt	0	1	2.333333333	0	0.833333333	"SILVERSIDES, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0.833333333	0.001202212
BUZZARDS BAY	SKATES	SPAWNING	0.5-25 ppt	0	0	0	0	0	"SKATES, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SKATES	SPAWNING	>25 ppt	3.666666667	2.333333333	3.333333333	2.666666667	3	"SKATES, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	3	0.004327963
BUZZARDS BAY	SOFTSHELL CLAM	SPAWNING	0.5-25 ppt	0	0	3	0	0.75	"SOFTSHELL CLAM, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0.75	0.001081991
BUZZARDS BAY	SOFTSHELL CLAM	SPAWNING	>25 ppt	0	0	4	0	1	"SOFTSHELL CLAM, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	1	0.001442654
BUZZARDS BAY	SPOT	SPAWNING	0.5-25 ppt	0	0	0	0	0	"SPOT, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SPOT	SPAWNING	>25 ppt	0	0	0	0	0	"SPOT, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SPOTTED SEATROUT	SPAWNING	0.5-25 ppt	0	0	0	0	0	"SPOTTED SEATROUT, SPAWNING, 0.5-25 ppt"	MA	41.528883	-70.846083	0	0
BUZZARDS BAY	SPOTTED SEATROUT	SPAWNING	>25 ppt	0	0	0	0	0	"SPOTTED SEATROUT, SPAWNING, >25 ppt"	MA	41.528883	-70.846083	0	0
