SITE	SPECIES	TOTAL	TYPE	PTOLR	NATIVE_MBSS	TROPHIC_MBSS	SILT	PIRHALLA	FIBISTRATA	ACREAGE	LEN_SAMP	AVWID	TOTBIOM	Index.Name
IKYK-574-R-1111	COMMON SHINER	28	SHINER	I	N	OM	Y	3.83	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	CREEK CHUB	11	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	BLUEGILL	9	SUNFISH	T	IC	IV	N	0.63	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	WHITE SUCKER	22	SUCKER	T	N	OM	Y	2.89	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	BLACKNOSE DACE	356	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	LONGNOSE DACE	10	OTHRCYPR	NOTYPE	N	OM	N	3.72	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	NORTHERN HOGSUCKER	2	SUCKER	I	N	IV	Y	3.81	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	RAINBOW DARTER	2	DARTER	NOTYPE	N	IS	Y	0	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	RAINBOW TROUT	1	NOTYPE	NOTYPE	I	TP	Y	3.69	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	RIVER CHUB	29	OTHRCYPR	I	N	OM	Y	3.89	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	ROSYSIDE DACE	76	OTHRCYPR	NOTYPE	N	IV	Y	3.04	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	FANTAIL DARTER	114	DARTER	NOTYPE	N	IS	Y	2.77	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKYK-574-R-1111	CYPRINID (UNKNOWN)	42	OTHRCYPR	NOTYPE	NOTYPE	NOTYPE	NOTYPE	0	HIGHLAND	6262.851514	75	7.65	3579	MBSS.2005.Fish
IKEG-541-R-1111	BLACKNOSE DACE	183	OTHRCYPR	T	N	OM	N	1.81	COLD	914.930973	75	2.35	353	MBSS.2005.Fish
IKEG-959-S-1111	BROOK TROUT	5	NOTYPE	I	N	GE	Y	2.49	COLD	271.85	75	2.6	634	MBSS.2005.Fish
IKEG-959-S-1111	BLUE RIDGE SCULPIN	23	SCULPIN	I	N	IS	Y	0	COLD	271.85	75	2.6	634	MBSS.2005.Fish
IKEG-959-S-1111	BLACKNOSE DACE	86	OTHRCYPR	T	N	OM	N	1.81	COLD	271.85	75	2.6	634	MBSS.2005.Fish
IKFH-443-R-1111	CYPRINID (UNKNOWN)	1	OTHRCYPR	NOTYPE	NOTYPE	NOTYPE	NOTYPE	0	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	GREENSIDE DARTER	1	DARTER	NOTYPE	N	IS	N	3.7	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	BLACKNOSE DACE	131	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	CREEK CHUB	33	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	GREEN SUNFISH	7	SUNFISH	T	IC	GE	N	2.52	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	LARGEMOUTH BASS	4	NOTYPE	T	IC	TP	N	1.55	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	POTOMAC SCULPIN	98	SCULPIN	NOTYPE	N	IS	Y	2.35	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	BLUNTNOSE MINNOW	1	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	PUMPKINSEED	3	SUNFISH	T	IY	IV	N	-0.37	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	TESSELLATED DARTER	4	DARTER	T	N	IV	N	1.8	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	CENTRAL STONEROLLER	14	OTHRCYPR	I	N	AL	Y	3.66	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	WHITE SUCKER	7	SUCKER	T	N	OM	Y	2.89	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	FANTAIL DARTER	38	DARTER	NOTYPE	N	IS	Y	2.77	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-443-R-1111	BLUEGILL	23	SUNFISH	T	IC	IV	N	0.63	HIGHLAND	1572.106721	75	3.725	1373	MBSS.2005.Fish
IKFH-555-R-1111	POTOMAC SCULPIN	7	SCULPIN	NOTYPE	N	IS	Y	2.35	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	FANTAIL DARTER	47	DARTER	NOTYPE	N	IS	Y	2.77	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	SMALLMOUTH BASS	1	NOTYPE	NOTYPE	IC	TP	N	3.77	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	LONGNOSE DACE	61	OTHRCYPR	NOTYPE	N	OM	N	3.72	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	ROSYSIDE DACE	4	OTHRCYPR	NOTYPE	N	IV	Y	3.04	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	GREEN SUNFISH	44	SUNFISH	T	IC	GE	N	2.52	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	GREENSIDE DARTER	1	DARTER	NOTYPE	N	IS	N	3.7	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	BLACKNOSE DACE	52	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	CUTLIP MINNOW	5	OTHRCYPR	NOTYPE	N	IV	Y	3.83	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	TESSELLATED DARTER	4	DARTER	T	N	IV	N	1.8	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	CREEK CHUB	26	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	WHITE SUCKER	17	SUCKER	T	N	OM	Y	2.89	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	BLUNTNOSE MINNOW	94	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	LARGEMOUTH BASS	2	NOTYPE	T	IC	TP	N	1.55	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	NORTHERN HOGSUCKER	6	SUCKER	I	N	IV	Y	3.81	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	COMMON SHINER	4	SHINER	I	N	OM	Y	3.83	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	SWALLOWTAIL SHINER	5	SHINER	NOTYPE	N	IV	Y	2	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	CENTRAL STONEROLLER	70	OTHRCYPR	I	N	AL	Y	3.66	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	AMERICAN EEL	2	NOTYPE	NOTYPE	N	GE	N	1.43	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	BLUE RIDGE SCULPIN	3	SCULPIN	I	N	IS	Y	0	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	YELLOW BULLHEAD	9	NOTYPE	NOTYPE	N	OM	N	1.62	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	REDBREAST SUNFISH	26	SUNFISH	NOTYPE	IY	GE	N	2.11	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	SILVERJAW MINNOW	23	OTHRCYPR	NOTYPE	N	OM	Y	3.88	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-555-R-1111	BLUEGILL	19	SUNFISH	T	IC	IV	N	0.63	HIGHLAND	6891.560766	75	7.65	3656	MBSS.2005.Fish
IKFH-646-R-1111	BLUNTNOSE MINNOW	22	OTHRCYPR	T	N	OM	N	2.24	HIGHLAND	3803.168344	75	4.95	700	MBSS.2005.Fish
IKFH-646-R-1111	CENTRAL STONEROLLER	5	OTHRCYPR	I	N	AL	Y	3.66	HIGHLAND	3803.168344	75	4.95	700	MBSS.2005.Fish
IKFH-646-R-1111	CYPRINELLA SP.	58	SHINER	I	N	IV	N	0	HIGHLAND	3803.168344	75	4.95	700	MBSS.2005.Fish
IKFH-646-R-1111	EASTERN MUDMINNOW	102	NOTYPE	T	N	IV	N	-2.34	HIGHLAND	3803.168344	75	4.95	700	MBSS.2005.Fish
IKFH-646-R-1111	GREEN SUNFISH	2	SUNFISH	T	IC	GE	N	2.52	HIGHLAND	3803.168344	75	4.95	700	MBSS.2005.Fish
IKFH-646-R-1111	YELLOW BULLHEAD	1	NOTYPE	NOTYPE	N	OM	N	1.62	HIGHLAND	3803.168344	75	4.95	700	MBSS.2005.Fish
IKFH-646-R-1111	BLACKNOSE DACE	1	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	3803.168344	75	4.95	700	MBSS.2005.Fish
IKFH-646-R-1111	EASTERN MOSQUITOFISH	2	NOTYPE	NOTYPE	N	IV	N	0	HIGHLAND	3803.168344	75	4.95	700	MBSS.2005.Fish
IKFM-41010-S-1111	CREEK CHUBSUCKER	40	SUCKER	NOTYPE	N	IV	N	-0.79	COASTAL	2329	75	1.5	1331	MBSS.2005.Fish
IKFM-41010-S-1111	TESSELLATED DARTER	13	DARTER	T	N	IV	N	1.8	COASTAL	2329	75	1.5	1331	MBSS.2005.Fish
IKFM-41010-S-1111	BLACKNOSE DACE	35	OTHRCYPR	T	N	OM	N	1.81	COASTAL	2329	75	1.5	1331	MBSS.2005.Fish
IKFM-41010-S-1111	ROSYSIDE DACE	35	OTHRCYPR	NOTYPE	N	IV	Y	3.04	COASTAL	2329	75	1.5	1331	MBSS.2005.Fish
IKFM-41010-S-1111	REDBREAST SUNFISH	30	SUNFISH	NOTYPE	IY	GE	N	2.11	COASTAL	2329	75	1.5	1331	MBSS.2005.Fish
IKFM-41010-S-1111	LEAST BROOK LAMPREY	15	LAMPREY	NOTYPE	N	FF	N	-0.32	COASTAL	2329	75	1.5	1331	MBSS.2005.Fish
IKFM-41010-S-1111	FALLFISH	1	OTHRCYPR	I	N	GE	Y	2.51	COASTAL	2329	75	1.5	1331	MBSS.2005.Fish
IKFM-41010-S-1111	EASTERN MUDMINNOW	3	NOTYPE	T	N	IV	N	-2.34	COASTAL	2329	75	1.5	1331	MBSS.2005.Fish
IKFM-41010-S-1111	CREEK CHUB	30	OTHRCYPR	T	N	GE	Y	1.87	COASTAL	2329	75	1.5	1331	MBSS.2005.Fish
IKFM-41010-S-1111	AMERICAN EEL	9	NOTYPE	NOTYPE	N	GE	N	1.43	COASTAL	2329	75	1.5	1331	MBSS.2005.Fish
IKNG-434-X-1111	BROOK TROUT	9	NOTYPE	I	N	GE	Y	2.49	COLD	537.749901	75	1.875	198	MBSS.2005.Fish
IKNG-534-X-1111	BROOK TROUT	23	NOTYPE	I	N	GE	Y	2.49	COLD	3340.142995	75	4.65	642	MBSS.2005.Fish
IKNG-535-X-1111	BROOK TROUT	19	NOTYPE	I	N	GE	Y	2.49	COLD	2898.689913	75	3.9	48	MBSS.2005.Fish
IKNG-639-R-1111	RAINBOW TROUT	1	NOTYPE	NOTYPE	I	TP	Y	3.69	COLD	6499.924051	75	3.4	1449	MBSS.2005.Fish
IKNG-639-R-1111	BLACKNOSE DACE	22	OTHRCYPR	T	N	OM	N	1.81	COLD	6499.924051	75	3.4	1449	MBSS.2005.Fish
IKNG-639-R-1111	BROOK TROUT	20	NOTYPE	I	N	GE	Y	2.49	COLD	6499.924051	75	3.4	1449	MBSS.2005.Fish
IMHU-335-S-1111	BLACKNOSE DACE	58	OTHRCYPR	T	N	OM	N	1.81	COASTAL	673	75	3.275	1016	MBSS.2005.Fish
IMHU-335-S-1111	CREEK CHUB	12	OTHRCYPR	T	N	GE	Y	1.87	COASTAL	673	75	3.275	1016	MBSS.2005.Fish
IMHU-335-S-1111	ROSYSIDE DACE	29	OTHRCYPR	NOTYPE	N	IV	Y	3.04	COASTAL	673	75	3.275	1016	MBSS.2005.Fish
IMHU-335-S-1111	GREEN SUNFISH	22	SUNFISH	T	IC	GE	N	2.52	COASTAL	673	75	3.275	1016	MBSS.2005.Fish
IMHU-335-S-1111	LEAST BROOK LAMPREY	5	LAMPREY	NOTYPE	N	FF	N	-0.32	COASTAL	673	75	3.275	1016	MBSS.2005.Fish
IMHU-335-S-1111	EASTERN MUDMINNOW	35	NOTYPE	T	N	IV	N	-2.34	COASTAL	673	75	3.275	1016	MBSS.2005.Fish
IMHU-335-S-1111	CREEK CHUBSUCKER	28	SUCKER	NOTYPE	N	IV	N	-0.79	COASTAL	673	75	3.275	1016	MBSS.2005.Fish
IMHU-335-S-1111	TESSELLATED DARTER	10	DARTER	T	N	IV	N	1.8	COASTAL	673	75	3.275	1016	MBSS.2005.Fish
IMHU-335-S-1111	AMERICAN EEL	1	NOTYPE	NOTYPE	N	GE	N	1.43	COASTAL	673	75	3.275	1016	MBSS.2005.Fish
KDZK-434-R-1111	PUMPKINSEED	2	SUNFISH	T	IY	IV	N	-0.37	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-434-R-1111	BLACKNOSE DACE	19	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-434-R-1111	YELLOW BULLHEAD	5	NOTYPE	NOTYPE	N	OM	N	1.62	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-434-R-1111	WHITE SUCKER	17	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-434-R-1111	ROSYSIDE DACE	2	OTHRCYPR	NOTYPE	N	IV	Y	3.04	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-434-R-1111	LARGEMOUTH BASS	3	NOTYPE	T	IC	TP	N	1.55	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-434-R-1111	BLUE RIDGE SCULPIN	38	SCULPIN	I	N	IS	Y	0	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-434-R-1111	BLUEGILL	2	SUNFISH	T	IC	IV	N	0.63	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-434-R-1111	TIGER MUSKELLUNGE	1						NA	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-434-R-1111	GREEN SUNFISH	28	SUNFISH	T	IC	GE	N	2.52	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-434-R-1111	LONGNOSE DACE	6	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-434-R-1111	TESSELLATED DARTER	3	DARTER	T	N	IV	N	1.8	EPIEDMONT	872.0088345	75	4.6	1614	MBSS.2005.Fish
KDZK-4310-R-1111	BLUE RIDGE SCULPIN	9	SCULPIN	I	N	IS	Y	0	EPIEDMONT	848.212623	75	4.4	715	MBSS.2005.Fish
KDZK-4310-R-1111	BLACKNOSE DACE	46	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	848.212623	75	4.4	715	MBSS.2005.Fish
KDZK-4310-R-1111	CREEK CHUB	9	OTHRCYPR	T	N	GE	Y	1.87	EPIEDMONT	848.212623	75	4.4	715	MBSS.2005.Fish
KDZK-4310-R-1111	LARGEMOUTH BASS	5	NOTYPE	T	IC	TP	N	1.55	EPIEDMONT	848.212623	75	4.4	715	MBSS.2005.Fish
KDZK-4310-R-1111	YELLOW BULLHEAD	1	NOTYPE	NOTYPE	N	OM	N	1.62	EPIEDMONT	848.212623	75	4.4	715	MBSS.2005.Fish
KDZK-4310-R-1111	WHITE SUCKER	4	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	848.212623	75	4.4	715	MBSS.2005.Fish
KDZK-4310-R-1111	ROSYSIDE DACE	16	OTHRCYPR	NOTYPE	N	IV	Y	3.04	EPIEDMONT	848.212623	75	4.4	715	MBSS.2005.Fish
KDZK-4310-R-1111	LONGNOSE DACE	30	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	848.212623	75	4.4	715	MBSS.2005.Fish
KDZK-442-S-1111	TESSELLATED DARTER	2	DARTER	T	N	IV	N	1.8	EPIEDMONT	10846.18	75	3.3	925	MBSS.2005.Fish
KDZK-442-S-1111	CREEK CHUB	21	OTHRCYPR	T	N	GE	Y	1.87	EPIEDMONT	10846.18	75	3.3	925	MBSS.2005.Fish
KDZK-442-S-1111	YELLOW BULLHEAD	1	NOTYPE	NOTYPE	N	OM	N	1.62	EPIEDMONT	10846.18	75	3.3	925	MBSS.2005.Fish
KDZK-442-S-1111	BLACKNOSE DACE	47	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	10846.18	75	3.3	925	MBSS.2005.Fish
KDZK-442-S-1111	LARGEMOUTH BASS	24	NOTYPE	T	IC	TP	N	1.55	EPIEDMONT	10846.18	75	3.3	925	MBSS.2005.Fish
KDZK-442-S-1111	BLUE RIDGE SCULPIN	62	SCULPIN	I	N	IS	Y	0	EPIEDMONT	10846.18	75	3.3	925	MBSS.2005.Fish
KDZK-442-S-1111	BLUEGILL	2	SUNFISH	T	IC	IV	N	0.63	EPIEDMONT	10846.18	75	3.3	925	MBSS.2005.Fish
KDZK-442-S-1111	CENTRAL STONEROLLER	1	OTHRCYPR	I	N	AL	Y	3.66	EPIEDMONT	10846.18	75	3.3	925	MBSS.2005.Fish
KDZK-442-S-1111	ROSYSIDE DACE	7	OTHRCYPR	NOTYPE	N	IV	Y	3.04	EPIEDMONT	10846.18	75	3.3	925	MBSS.2005.Fish
KDZK-442-S-1111	GREEN SUNFISH	7	SUNFISH	T	IC	GE	N	2.52	EPIEDMONT	10846.18	75	3.3	925	MBSS.2005.Fish
KDZK-442-S-1111	LONGNOSE DACE	2	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	10846.18	75	3.3	925	MBSS.2005.Fish
LTOT-438-R-1111	BROOK TROUT	72	NOTYPE	I	N	GE	Y	2.49	COLD	318.6913185	75	2.825	1473	MBSS.2005.Fish
LTOT-449-R-1111	BROOK TROUT	2	NOTYPE	I	N	GE	Y	2.49	COLD	315.355401	75	2.2	5	MBSS.2005.Fish
LTOT-441-R-1111	BROOK TROUT	2	NOTYPE	I	N	GE	Y	2.49	COLD	259.9791705	75	2.9	75	MBSS.2005.Fish
LTOT-442-R-1111	BROOK TROUT	2	NOTYPE	I	N	GE	Y	2.49	COLD	681.6391425	75	3.875	56	MBSS.2005.Fish
LTOT-537-S-1111	BROOK TROUT	69	NOTYPE	I	N	GE	Y	2.49	COLD	15095.69	75	9.875	3192	MBSS.2005.Fish
LTOT-537-S-1111	ROCK BASS	2	SUNFISH	NOTYPE	IC	GE	Y	3.06	COLD	15095.69	75	9.875	3192	MBSS.2005.Fish
LTOT-537-S-1111	BLUE RIDGE SCULPIN	123	SCULPIN	I	N	IS	Y	0	COLD	15095.69	75	9.875	3192	MBSS.2005.Fish
LTOT-537-S-1111	WHITE SUCKER	1	SUCKER	T	N	OM	Y	2.89	COLD	15095.69	75	9.875	3192	MBSS.2005.Fish
LTOT-537-S-1111	BLACKNOSE DACE	24	OTHRCYPR	T	N	OM	N	1.81	COLD	15095.69	75	9.875	3192	MBSS.2005.Fish
LTOT-537-S-1111	FANTAIL DARTER	25	DARTER	NOTYPE	N	IS	Y	2.77	COLD	15095.69	75	9.875	3192	MBSS.2005.Fish
LTOT-537-S-1111	POTOMAC SCULPIN	7	SCULPIN	NOTYPE	N	IS	Y	2.35	COLD	15095.69	75	9.875	3192	MBSS.2005.Fish
LTOT-537-S-1111	LONGNOSE DACE	42	OTHRCYPR	NOTYPE	N	OM	N	3.72	COLD	15095.69	75	9.875	3192	MBSS.2005.Fish
LTOT-547-R-1111	LONGNOSE DACE	1	OTHRCYPR	NOTYPE	N	OM	N	3.72	COLD	1244.519622	75	7.15	858	MBSS.2005.Fish
LTOT-547-R-1111	BLUE RIDGE SCULPIN	29	SCULPIN	I	N	IS	Y	0	COLD	1244.519622	75	7.15	858	MBSS.2005.Fish
LTOT-547-R-1111	BROOK TROUT	46	NOTYPE	I	N	GE	Y	2.49	COLD	1244.519622	75	7.15	858	MBSS.2005.Fish
LTOT-547-R-1111	BLACKNOSE DACE	1	OTHRCYPR	T	N	OM	N	1.81	COLD	1244.519622	75	7.15	858	MBSS.2005.Fish
LTOT-558-S-1111	BLUE RIDGE SCULPIN	154	SCULPIN	I	N	IS	Y	0	HIGHLAND	2711.94	75	7.775	3733	MBSS.2005.Fish
LTOT-558-S-1111	LONGNOSE DACE	81	OTHRCYPR	NOTYPE	N	OM	N	3.72	HIGHLAND	2711.94	75	7.775	3733	MBSS.2005.Fish
LTOT-558-S-1111	POTOMAC SCULPIN	7	SCULPIN	NOTYPE	N	IS	Y	2.35	HIGHLAND	2711.94	75	7.775	3733	MBSS.2005.Fish
LTOT-558-S-1111	ROSYSIDE DACE	20	OTHRCYPR	NOTYPE	N	IV	Y	3.04	HIGHLAND	2711.94	75	7.775	3733	MBSS.2005.Fish
LTOT-558-S-1111	FANTAIL DARTER	22	DARTER	NOTYPE	N	IS	Y	2.77	HIGHLAND	2711.94	75	7.775	3733	MBSS.2005.Fish
LTOT-558-S-1111	CUTLIP MINNOW	6	OTHRCYPR	NOTYPE	N	IV	Y	3.83	HIGHLAND	2711.94	75	7.775	3733	MBSS.2005.Fish
LTOT-558-S-1111	CREEK CHUB	2	OTHRCYPR	T	N	GE	Y	1.87	HIGHLAND	2711.94	75	7.775	3733	MBSS.2005.Fish
LTOT-558-S-1111	BROOK TROUT	30	NOTYPE	I	N	GE	Y	2.49	HIGHLAND	2711.94	75	7.775	3733	MBSS.2005.Fish
LTOT-558-S-1111	BLACKNOSE DACE	68	OTHRCYPR	T	N	OM	N	1.81	HIGHLAND	2711.94	75	7.775	3733	MBSS.2005.Fish
LTOT-558-S-1111	WHITE SUCKER	8	SUCKER	T	N	OM	Y	2.89	HIGHLAND	2711.94	75	7.775	3733	MBSS.2005.Fish
LTOT-558-S-1111	BROWN TROUT	1	NOTYPE	NOTYPE	I	TP	Y	3.75	HIGHLAND	2711.94	75	7.775	3733	MBSS.2005.Fish
LTOT-5109-S-1111	BLUE RIDGE SCULPIN	9	SCULPIN	I	N	IS	Y	0	COLD	252	75	3	42	MBSS.2005.Fish
LUIT-431-X-1111	AMERICAN EEL	5	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	424.521	75	3.35	1199	MBSS.2005.Fish
LUIT-431-X-1111	BLACKNOSE DACE	91	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	424.521	75	3.35	1199	MBSS.2005.Fish
LUIT-431-X-1111	CREEK CHUB	19	OTHRCYPR	T	N	GE	Y	1.87	EPIEDMONT	424.521	75	3.35	1199	MBSS.2005.Fish
LUIT-431-X-1111	LONGNOSE DACE	28	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	424.521	75	3.35	1199	MBSS.2005.Fish
LUIT-431-X-1111	REDBREAST SUNFISH	5	SUNFISH	NOTYPE	IY	GE	N	2.11	EPIEDMONT	424.521	75	3.35	1199	MBSS.2005.Fish
LUIT-431-X-1111	ROSYSIDE DACE	8	OTHRCYPR	NOTYPE	N	IV	Y	3.04	EPIEDMONT	424.521	75	3.35	1199	MBSS.2005.Fish
LUIT-431-X-1111	FATHEAD MINNOW	8	OTHRCYPR	NOTYPE	I	OM	N	0.44	EPIEDMONT	424.521	75	3.35	1199	MBSS.2005.Fish
LUIT-534-X-1111	CENTRAL STONEROLLER	11	OTHRCYPR	I	N	AL	Y	3.66	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	AMERICAN EEL	20	NOTYPE	NOTYPE	N	GE	N	1.43	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	LONGNOSE DACE	48	OTHRCYPR	NOTYPE	N	OM	N	3.72	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	YELLOW BULLHEAD	5	NOTYPE	NOTYPE	N	OM	N	1.62	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	WHITE SUCKER	2	SUCKER	T	N	OM	Y	2.89	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	TESSELLATED DARTER	16	DARTER	T	N	IV	N	1.8	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	SWALLOWTAIL SHINER	32	SHINER	NOTYPE	N	IV	Y	2	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	REDBREAST SUNFISH	19	SUNFISH	NOTYPE	IY	GE	N	2.11	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	MARGINED MADTOM	21	MADTOM	I	IY	IV	N	3.52	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	BANDED KILLIFISH	84	NOTYPE	NOTYPE	N	IV	N	-0.52	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	BLACKNOSE DACE	35	OTHRCYPR	T	N	OM	N	1.81	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	BLUNTNOSE MINNOW	1	OTHRCYPR	T	N	OM	N	2.24	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	COMMON SHINER	50	SHINER	I	N	OM	Y	3.83	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	CREEK CHUB	4	OTHRCYPR	T	N	GE	Y	1.87	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
LUIT-534-X-1111	CUTLIP MINNOW	58	OTHRCYPR	NOTYPE	N	IV	Y	3.83	EPIEDMONT	7895.33	75	4.325	4463	MBSS.2005.Fish
