INDEX_NAME	Index_Region	SITE_TYPE	SampleID	TaxaID	N_TAXA	Exclude	NonTarget	Phylum	Class	Order	Family	Subfamily	Tribe	Genus	BCG_Attr	Thermal_Indicator	FFG	Clinger	LongLived	Noteworthy	Habitat	SubPhylum	InfraOrder	Habit	Life_Cycle	TolVal	FFG2	TolVal2
BCG.PacNW.L483	ALL	lo	8104_12970	Tanytarsini	1	TRUE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini		4	NA	FC	yes	FALSE	FALSE	GENE							
BCG.PacNW.L484	ALL	lo	8104_12970	Tanytarsus	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Tanytarsus	4	cool_warm	FC	yes	FALSE	FALSE	GENE							
BCG.PacNW.L485	ALL	lo	8104_12970	Trepaxonemata	28	FALSE	FALSE	Platyhelminthes	Trepaxonemata						4	NA	GC	no	FALSE	FALSE	RHEO							
BCG.PacNW.L486	ALL	lo	8104_12970	Trombidiformes	20	FALSE	FALSE	Arthropoda	Arachnida	Trombidiformes					4	NA	NA	no	FALSE	FALSE	UNKN							
BCG.PacNW.L487	ALL	lo	8104_12970	Tubificinae	6	FALSE	FALSE	Annelida	Clitellata	Tubificida	Naididae	Tubificinae			4	NA	NA	no	FALSE	FALSE	GENE							
BCG.PacNW.L488	ALL	lo	9075_14009	Antocha	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Limoniidae	Limoniinae		Antocha	4	cool_warm	GC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L489	ALL	lo	9075_14009	Arctopsyche	32	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Arctopsychinae		Arctopsyche	3	cold_cool	PR	yes	TRUE	FALSE	RHEO							
BCG.PacNW.L490	ALL	lo	9075_14009	Baetis tricaudatus complex	19	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Baetidae			Baetis	4	cool_warm	GC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L491	ALL	lo	9075_14009	Blephariceridae	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Blephariceridae				3	cold_cool	SC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L492	ALL	lo	9075_14009	Calineuria californica	13	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Perlidae	Acroneuriinae	Acroneuriini	Calineuria	3	cool_warm	PR	yes	TRUE	FALSE	RHEO							
BCG.PacNW.L493	ALL	lo	9075_14009	Caudatella	1	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae			Caudatella	2	cold	GC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L494	ALL	lo	9075_14009	Cleptelmis addenda	4	FALSE	FALSE	Arthropoda	Insecta	Coleoptera	Elmidae	Elminae		Cleptelmis	4	cool_warm	GC	yes	TRUE	FALSE	RHEO							
BCG.PacNW.L495	ALL	lo	9075_14009	Crangonyx	1	FALSE	FALSE	Arthropoda	Malacostraca	Amphipoda	Crangonyctidae			Crangonyx	5	cool_warm	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L496	ALL	lo	9075_14009	Drunella doddsii	4	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae			Drunella	3	cold	SC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L497	ALL	lo	9075_14009	Empididae Genus B	2	FALSE	FALSE	Arthropoda	Insecta	Diptera	Empididae			Empididae Genus B	3	NA	NA	NA		TRUE	RHEO							
BCG.PacNW.L498	ALL	lo	9075_14009	Enchytraeidae	1	FALSE	FALSE	Annelida	Clitellata		Enchytraeidae				4	cold_cool	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L499	ALL	lo	9075_14009	Epeorus	3	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Heptageniidae			Epeorus	3	NA	SC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L500	ALL	lo	9075_14009	Ephemerella tibialis	1	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae			Ephemerella	4	cold_cool	NA	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L501	ALL	lo	9075_14009	Eukiefferiella	10	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Eukiefferiella	4	NA	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L502	ALL	lo	9075_14009	Glossosoma	132	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Glossosomatidae	Glossosomatinae	Glossosomatini	Glossosoma	3	cold_cool	SC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L503	ALL	lo	9075_14009	Glossosomatidae	3	TRUE	FALSE	Arthropoda	Insecta	Trichoptera	Glossosomatidae				3	NA	SC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L504	ALL	lo	9075_14009	Hesperoperla pacifica	3	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Perlidae	Acroneuriinae	Acroneuriini	Hesperoperla	3	cold_cool	PR	yes	TRUE	FALSE	RHEO							
BCG.PacNW.L505	ALL	lo	9075_14009	Heterlimnius corpulentus	8	FALSE	FALSE	Arthropoda	Insecta	Coleoptera	Elmidae	Elminae		Heterlimnius	3	cold_cool	GC	yes	TRUE	FALSE	RHEO							
BCG.PacNW.L506	ALL	lo	9075_14009	Hydropsyche	21	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsychinae		Hydropsyche	4	cool_warm	FC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L507	ALL	lo	9075_14009	Juga	72	FALSE	FALSE	Mollusca	Gastropoda	Neotaenioglossa	Pleuroceridae			Juga	4	warm	SC	no	TRUE	FALSE	RHEO							
BCG.PacNW.L508	ALL	lo	9075_14009	Lara	1	FALSE	FALSE	Arthropoda	Insecta	Coleoptera	Elmidae	Larainae		Lara	4	cold_cool	SH	yes	TRUE	FALSE	SPEC							
BCG.PacNW.L509	ALL	lo	9075_14009	Lumbriculidae	9	FALSE	FALSE	Annelida	Clitellata	Lumbriculida	Lumbriculidae				4	NA	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L510	ALL	lo	9075_14009	Malenka	2	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Nemouridae			Malenka	4	cool_warm	SH	no	FALSE	FALSE	RHEO							
BCG.PacNW.L511	ALL	lo	9075_14009	Maruina	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Psychodidae	Psychodinae		Maruina	3	cool_warm	SC	yes	FALSE	FALSE	SPEC							
BCG.PacNW.L512	ALL	lo	9075_14009	Micrasema	3	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Brachycentridae			Micrasema	3	cold_cool	MH	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L513	ALL	lo	9075_14009	Micropsectra	13	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Micropsectra	4	cold_cool	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L514	ALL	lo	9075_14009	Naidinae	1	FALSE	FALSE	Annelida	Clitellata	Tubificida	Naididae	Naidinae			4	NA	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L515	ALL	lo	9075_14009	Narpus	2	FALSE	FALSE	Arthropoda	Insecta	Coleoptera	Elmidae	Elminae		Narpus	4	NA	NA	NA		FALSE	RHEO							
BCG.PacNW.L516	ALL	lo	9075_14009	Neaviperla/Suwallia	2	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Chloroperlidae		Suwalliini	Neaviperla/Suwallia	3	NA	NA	NA		FALSE	RHEO							
BCG.PacNW.L517	ALL	lo	9075_14009	Nemata	2	FALSE	FALSE	Nemata							4	NA	OM	no	FALSE	FALSE	SPEC							
BCG.PacNW.L518	ALL	lo	9075_14009	Neophylax rickeri	3	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Thremmatidae			Neophylax	3	cold_cool	SC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L519	ALL	lo	9075_14009	Neophylax splendens	1	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Thremmatidae			Neophylax	3	cold_cool	SC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L520	ALL	lo	9075_14009	Neoplasta	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Empididae	Hemerodromiinae	Hemerodromiini	Neoplasta	4	cool_warm	PR	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L521	ALL	lo	9075_14009	Optioservus	15	FALSE	FALSE	Arthropoda	Insecta	Coleoptera	Elmidae	Elminae		Optioservus	4	cool_warm	SC	yes	TRUE	FALSE	GENE							
BCG.PacNW.L522	ALL	lo	9075_14009	Parapsyche	1	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Arctopsychinae		Parapsyche	NA	NA	PR	yes	TRUE	FALSE	RHEO							
BCG.PacNW.L523	ALL	lo	9075_14009	Plecoptera	4	TRUE	FALSE	Arthropoda	Insecta	Plecoptera					1	NA	PR	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L524	ALL	lo	9075_14009	Polypedilum	20	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Chironomini	Polypedilum	4	cool_warm	SH	yes	FALSE	FALSE	GENE							
BCG.PacNW.L525	ALL	lo	9075_14009	Pteronarcella	2	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Pteronarcyidae	Pteronarcyinae	Pteronarcellini	Pteronarcella	3	cool_warm	SH	no	TRUE	FALSE	RHEO							
BCG.PacNW.L526	ALL	lo	9075_14009	Rhithrogena	27	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Heptageniidae			Rhithrogena	4	cold_cool	SC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L527	ALL	lo	9075_14009	Rhyacophila	6	TRUE	FALSE	Arthropoda	Insecta	Trichoptera	Rhyacophilidae			Rhyacophila	3	cold_cool	PR	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L528	ALL	lo	9075_14009	Rhyacophila angelita group	1	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Rhyacophilidae			Rhyacophila	3	cold_cool	PR	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L529	ALL	lo	9075_14009	Rhyacophila betteni group	1	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Rhyacophilidae			Rhyacophila	3	cold_cool	PR	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L530	ALL	lo	9075_14009	Rhyacophila brunnea/vemna groups	9	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Rhyacophilidae			Rhyacophila	4	NA	NA	NA		FALSE	RHEO							
BCG.PacNW.L531	ALL	lo	9075_14009	Rhyacophila narvae	5	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Rhyacophilidae			Rhyacophila	3	cold	PR	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L532	ALL	lo	9075_14009	Simulium	18	FALSE	FALSE	Arthropoda	Insecta	Diptera	Simuliidae	Simuliinae	Simuliini	Simulium	4	cold_cool	FC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L533	ALL	lo	9075_14009	Skwala	11	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Perlodidae	Perlodinae	Arcynopterygini	Skwala	3	cold_cool	PR	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L534	ALL	lo	9075_14009	Sphaeriidae	1	FALSE	FALSE	Mollusca	Bivalvia	Veneroida	Sphaeriidae				4	NA	FC	no	TRUE	FALSE	DEPO							
BCG.PacNW.L535	ALL	lo	9075_14009	Stempellinella	4	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Stempellinella	4	cold_cool	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L536	ALL	lo	9075_14009	Sweltsa	11	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Chloroperlidae	Chloroperlinae		Sweltsa	4	cold_cool	PR	no	TRUE	FALSE	RHEO							
BCG.PacNW.L537	ALL	lo	9075_14009	Tanypodinae	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Tanypodinae			4	NA	PR	no	FALSE	FALSE	GENE							
BCG.PacNW.L538	ALL	lo	9075_14009	Thienemanniella	2	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Thienemanniella	3	cold_cool	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L539	ALL	lo	9075_14009	Trombidiformes	8	FALSE	FALSE	Arthropoda	Arachnida	Trombidiformes					4	NA	NA	no	FALSE	FALSE	UNKN							
BCG.PacNW.L540	ALL	lo	9075_14009	Tvetenia bavarica group	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Tvetenia	4	cold_cool	GC	no	FALSE	FALSE	RHEO							
BCG.PacNW.L541	ALL	lo	9075_14009	Wormaldia	1	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Philopotamidae	Philopotaminae		Wormaldia	4	cold_cool	FC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L542	ALL	lo	9075_14009	Yoraperla	3	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Peltoperlidae	Peltoperlinae		Yoraperla	2	cold	SH	no	TRUE	FALSE	RHEO							
BCG.PacNW.L543	ALL	lo	9075_14009	Zaitzevia	15	FALSE	FALSE	Arthropoda	Insecta	Coleoptera	Elmidae	Elminae		Zaitzevia	4	cool_warm	GC	yes	TRUE	FALSE	RHEO							
BCG.PacNW.L544	ALL	lo	9075_14009	Zapada cinctipes	9	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Nemouridae	Nemourinae		Zapada	4	cold_cool	SH	no	FALSE	FALSE	RHEO							
BCG.PacNW.L545	ALL	lo	WAM06600-004802_07_09_2014	Acentrella insignificans	1	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Baetidae			Acentrella	4	NA	GC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L546	ALL	lo	WAM06600-004802_07_09_2014	Acentrella turbida	7	FALSE	TRUE	Arthropoda	Insecta	Ephemeroptera	Baetidae			Acentrella	4	cool_warm	GC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L547	ALL	lo	WAM06600-004802_07_09_2014	Afghanurus	7	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Heptageniidae			Afghanurus	3	NA	NA	NA		FALSE	RHEO							
BCG.PacNW.L548	ALL	lo	WAM06600-004802_07_09_2014	Attenella margarita	7	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae			Attenella	4	NA	GC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L549	ALL	lo	WAM06600-004802_07_09_2014	Baetis	11	TRUE	FALSE	Arthropoda	Insecta	Ephemeroptera	Baetidae			Baetis	4	NA	NA	NA		FALSE	RHEO							
BCG.PacNW.L550	ALL	lo	WAM06600-004802_07_09_2014	Baetis tricaudatus complex	16	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Baetidae			Baetis	4	cool_warm	GC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L551	ALL	lo	WAM06600-004802_07_09_2014	Brachycentrus occidentalis	1	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Brachycentridae			Brachycentrus	3	NA	FC	yes	FALSE	FALSE	RIVE							
BCG.PacNW.L552	ALL	lo	WAM06600-004802_07_09_2014	Ceratopogoninae	2	FALSE	FALSE	Arthropoda	Insecta	Diptera	Ceratopogonidae	Ceratopogoninae			4	cold_cool	PR	no	FALSE	FALSE	GENE							
BCG.PacNW.L553	ALL	lo	WAM06600-004802_07_09_2014	Cladotanytarsus	50	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Cladotanytarsus	3	cool_warm	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L554	ALL	lo	WAM06600-004802_07_09_2014	Cricotopus	2	TRUE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Cricotopus	4	cool_warm	SH	yes	FALSE	FALSE	GENE							
BCG.PacNW.L555	ALL	lo	WAM06600-004802_07_09_2014	Cricotopus bicinctus group	2	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Cricotopus	5	NA	OM	yes	FALSE	FALSE	GENE							
BCG.PacNW.L556	ALL	lo	WAM06600-004802_07_09_2014	Diphetor hageni	3	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Baetidae			Diphetor	4	cold_cool	GC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L557	ALL	lo	WAM06600-004802_07_09_2014	Ephemerella tibialis	2	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae			Ephemerella	4	cold_cool	NA	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L558	ALL	lo	WAM06600-004802_07_09_2014	Eukiefferiella	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Eukiefferiella	4	NA	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L559	ALL	lo	WAM06600-004802_07_09_2014	Glossosoma	1	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Glossosomatidae	Glossosomatinae	Glossosomatini	Glossosoma	3	cold_cool	SC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L560	ALL	lo	WAM06600-004802_07_09_2014	Goera archaon	1	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Goeridae	Goerinae		Goera	3	NA	SC	no	FALSE	TRUE	RHEO							
BCG.PacNW.L561	ALL	lo	WAM06600-004802_07_09_2014	Helobdella	1	FALSE	FALSE	Annelida	Clitellata	Rhynchobdellida	Glossiphoniidae	Haementeriinae		Helobdella	5	cool_warm	PR	no	FALSE	FALSE	GENE							
BCG.PacNW.L562	ALL	lo	WAM06600-004802_07_09_2014	Hexatoma	7	FALSE	FALSE	Arthropoda	Insecta	Diptera	Limoniidae	Limoniinae		Hexatoma	3	cold_cool	PR	no	FALSE	FALSE	DEPO							
BCG.PacNW.L563	ALL	lo	WAM06600-004802_07_09_2014	Hydraena	1	FALSE	FALSE	Arthropoda	Insecta	Coleoptera	Hydraenidae	Hydraeninae	Hydraenini	Hydraena	3	cool_warm	PR	yes	FALSE	FALSE	GENE							
BCG.PacNW.L564	ALL	lo	WAM06600-004802_07_09_2014	Hydropsyche	1	FALSE	FALSE	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsychinae		Hydropsyche	4	cool_warm	FC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L565	ALL	lo	WAM06600-004802_07_09_2014	Juga	11	FALSE	FALSE	Mollusca	Gastropoda	Neotaenioglossa	Pleuroceridae			Juga	4	warm	SC	no	TRUE	FALSE	RHEO							
BCG.PacNW.L566	ALL	lo	WAM06600-004802_07_09_2014	Lopescladius	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Lopescladius	3	cool_warm	GC	no	FALSE	FALSE	SPEC							
BCG.PacNW.L567	ALL	lo	WAM06600-004802_07_09_2014	Micropsectra	3	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Micropsectra	4	cold_cool	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L568	ALL	lo	WAM06600-004802_07_09_2014	Microtendipes	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Chironomini	Microtendipes	4	cool_warm	FC	yes	FALSE	FALSE	GENE							
BCG.PacNW.L569	ALL	lo	WAM06600-004802_07_09_2014	Naidinae	28	FALSE	FALSE	Annelida	Clitellata	Tubificida	Naididae	Naidinae			4	NA	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L570	ALL	lo	WAM06600-004802_07_09_2014	Neaviperla/Suwallia	7	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Chloroperlidae		Suwalliini	Neaviperla/Suwallia	3	NA	NA	NA		FALSE	RHEO							
BCG.PacNW.L571	ALL	lo	WAM06600-004802_07_09_2014	Optioservus	81	FALSE	FALSE	Arthropoda	Insecta	Coleoptera	Elmidae	Elminae		Optioservus	4	cool_warm	SC	yes	TRUE	FALSE	GENE							
BCG.PacNW.L572	ALL	lo	WAM06600-004802_07_09_2014	Orthocladiinae	1	TRUE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae			4	NA	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L573	ALL	lo	WAM06600-004802_07_09_2014	Orthocladius	3	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Orthocladius	4	cold_cool	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L574	ALL	lo	WAM06600-004802_07_09_2014	Paracladopelma	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Chironomini	Paracladopelma	4	NA	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L575	ALL	lo	WAM06600-004802_07_09_2014	Parakiefferiella	3	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Parakiefferiella	4	cold_cool	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L576	ALL	lo	WAM06600-004802_07_09_2014	Paralauterborniella	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Chironomini	Paralauterborniella	4	cool_warm	GC	NA		FALSE	GENE							
BCG.PacNW.L577	ALL	lo	WAM06600-004802_07_09_2014	Parametriocnemus	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Parametriocnemus	4	cold_cool	GC	no	FALSE	FALSE	RHEO							
BCG.PacNW.L578	ALL	lo	WAM06600-004802_07_09_2014	Paratanytarsus	5	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Paratanytarsus	5	cool_warm	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L579	ALL	lo	WAM06600-004802_07_09_2014	Perlidae	1	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Perlidae				3	NA	PR	yes	TRUE	FALSE	RHEO							
BCG.PacNW.L580	ALL	lo	WAM06600-004802_07_09_2014	Phaenopsectra	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Chironomini	Phaenopsectra	4	cool_warm	SC	yes	FALSE	FALSE	GENE							
BCG.PacNW.L581	ALL	lo	WAM06600-004802_07_09_2014	Polypedilum	18	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Chironomini	Polypedilum	4	cool_warm	SH	yes	FALSE	FALSE	GENE							
BCG.PacNW.L582	ALL	lo	WAM06600-004802_07_09_2014	Rheocricotopus	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Rheocricotopus	4	cold_cool	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L583	ALL	lo	WAM06600-004802_07_09_2014	Rheotanytarsus	2	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Rheotanytarsus	4	cool_warm	FC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L584	ALL	lo	WAM06600-004802_07_09_2014	Rhithrogena	3	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Heptageniidae			Rhithrogena	4	cold_cool	SC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L585	ALL	lo	WAM06600-004802_07_09_2014	Serratella micheneri	6	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae			Serratella	4	cool_warm	GC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L586	ALL	lo	WAM06600-004802_07_09_2014	Simulium	3	FALSE	FALSE	Arthropoda	Insecta	Diptera	Simuliidae	Simuliinae	Simuliini	Simulium	4	cold_cool	FC	yes	FALSE	FALSE	RHEO							
BCG.PacNW.L587	ALL	lo	WAM06600-004802_07_09_2014	Stempellinella	3	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Stempellinella	4	cold_cool	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L588	ALL	lo	WAM06600-004802_07_09_2014	Tanytarsus	20	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Chironominae	Tanytarsini	Tanytarsus	4	cool_warm	FC	yes	FALSE	FALSE	GENE							
BCG.PacNW.L589	ALL	lo	WAM06600-004802_07_09_2014	Thienemanniella	4	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Orthocladiinae		Thienemanniella	3	cold_cool	GC	no	FALSE	FALSE	GENE							
BCG.PacNW.L590	ALL	lo	WAM06600-004802_07_09_2014	Thienemannimyia group	2	FALSE	FALSE	Arthropoda	Insecta	Diptera	Chironomidae	Tanypodinae	Pentaneurini	Thienemannimyia group	4	cool_warm	PR	no	FALSE	FALSE	GENE							
BCG.PacNW.L591	ALL	lo	WAM06600-004802_07_09_2014	Timpanoga hecuba	1	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Ephemerellidae			Timpanoga	3	cool_warm	NA	NA		TRUE	DEPO							
BCG.PacNW.L592	ALL	lo	WAM06600-004802_07_09_2014	Tipulidae	1	FALSE	FALSE	Arthropoda	Insecta	Diptera	Tipulidae				4	NA	SH	no	FALSE	FALSE	GENE							
BCG.PacNW.L593	ALL	lo	WAM06600-004802_07_09_2014	Tricorythodes	3	FALSE	FALSE	Arthropoda	Insecta	Ephemeroptera	Leptohyphidae			Tricorythodes	4	warm	GC	no	FALSE	FALSE	RHEO							
BCG.PacNW.L594	ALL	lo	WAM06600-004802_07_09_2014	Trombidiformes	18	FALSE	FALSE	Arthropoda	Arachnida	Trombidiformes					4	NA	NA	no	FALSE	FALSE	UNKN							
BCG.PacNW.L595	ALL	lo	WAM06600-004802_07_09_2014	Truncatelloidea	173	FALSE	FALSE	Mollusca	Gastropoda	Littorinimorpha					4	NA	SC	no	TRUE	FALSE	RHEO							
BCG.PacNW.L596	ALL	lo	WAM06600-004802_07_09_2014	Tubificinae	1	FALSE	FALSE	Annelida	Clitellata	Tubificida	Naididae	Tubificinae			4	NA	NA	no	FALSE	FALSE	GENE							
BCG.PacNW.L597	ALL	lo	WAM06600-004802_07_09_2014	Zaitzevia	7	FALSE	FALSE	Arthropoda	Insecta	Coleoptera	Elmidae	Elminae		Zaitzevia	4	cool_warm	GC	yes	TRUE	FALSE	RHEO							
BCG.PacNW.L598	ALL	lo	WAM06600-004802_07_09_2014	Zapada cinctipes	1	FALSE	FALSE	Arthropoda	Insecta	Plecoptera	Nemouridae	Nemourinae		Zapada	4	cold_cool	SH	no	FALSE	FALSE	RHEO							
